query_id,doc_id,method,chunk_id,label_0_1_2,rationale,annotator,status
Q031,DOC07_NRT,recursive,51,1,score=0.433 hits=2/3 pages=[?] page_match=False ev_type=paragraph | preview: Konsep dan Definisi Concept and Definition 2.2 Kerangka Neraca Rumah Tangga Data tentang aktivitas ekonomi rumah tangga ,auto,auto_labeled_needs_validation
Q031,DOC07_NRT,recursive,54,1,"score=0.433 hits=2/3 pages=[?] page_match=False ev_type=paragraph | preview: (intermediate consumption) in production process, and value added generated. The resources side of Production Account co",auto,auto_labeled_needs_validation
Q031,DOC07_NRT,recursive,138,1,"score=0.433 hits=2/3 pages=[?] page_match=False ev_type=paragraph | preview: trillion rupiah compared to .587,05 trillion rupiah. In 2024, gross mixed income continued to increased by 7,55 percent ",auto,auto_labeled_needs_validation
Q031,DOC07_NRT,recursive,149,1,"score=0.433 hits=2/3 pages=[?] page_match=False ev_type=paragraph | preview: compared to 2022, then decreased by 10,30 percent to 340,54 trillion rupiah in 2024. Property income in the form of inte",auto,auto_labeled_needs_validation
Q031,DOC07_NRT,recursive,161,1,"score=0.433 hits=2/3 pages=[?] page_match=False ev_type=paragraph | preview: 2024 increased by 15,07 percent from 2023. Neraca Rumah Tangga Indonesia 2022–2024 Indonesia Household Accounts 2022–202",auto,auto_labeled_needs_validation
Q031,DOC07_NRT,recursive,165,1,"score=0.433 hits=2/3 pages=[?] page_match=False ev_type=paragraph | preview: Persen/Percent Tahun/Year Pajak pendapatan, kekayaan, dll/Current taxes on income, wealth, etc Kontribusi sosial neto/Ne",auto,auto_labeled_needs_validation
Q031,DOC07_NRT,recursive,174,1,"score=0.433 hits=2/3 pages=[?] page_match=False ev_type=paragraph | preview: 2023 increased by 2,88 percent to 854,86 trillion rupiah. Meanwhile, in 2024 social transfer in kind received by househo",auto,auto_labeled_needs_validation
Q031,DOC07_NRT,recursive,193,1,"score=0.433 hits=2/3 pages=[?] page_match=False ev_type=paragraph | preview: Gambar 3.10 Struktur Pengeluaran Rumah Tangga (persen), 2022–2024 Figure Household Expenditures Structure (percent), 202",auto,auto_labeled_needs_validation
Q031,DOC07_NRT,recursive,0,1,"score=0.425 hits=2/3 pages=[?] page_match=False ev_type=paragraph | preview: Neraca Rumah Tangga Indonesia 2022–2024 Indonesia Household Accounts 2022–2024 Volume 14, 2025 Katalog/Catalogue: 950600",auto,auto_labeled_needs_validation
Q031,DOC07_NRT,recursive,47,1,score=0.425 hits=2/3 pages=[?] page_match=False ev_type=paragraph | preview: The purpose of institutional unit accounts compilation is to reveal the linkages among various institution units which p,auto,auto_labeled_needs_validation
Q031,DOC07_NRT,recursive,107,1,"score=0.425 hits=2/3 pages=[?] page_match=False ev_type=paragraph | preview: a. Finished good, are the products which are ready to be marketed. An example of finished goods inventories is the unsol",auto,auto_labeled_needs_validation
Q031,DOC07_NRT,recursive,108,1,"score=0.425 hits=2/3 pages=[?] page_match=False ev_type=paragraph | preview: Dalam penyusunan Neraca Rumah Tangga Indonesia 2022–2024, sumber data utama diperoleh dari Survei Khusus Tabungan dan In",auto,auto_labeled_needs_validation
Q031,DOC07_NRT,recursive,124,1,score=0.425 hits=2/3 pages=[?] page_match=False ev_type=paragraph | preview: Brief Review BAB III ULASAN SINGKAT BRIEF REVIEW Neraca Rumah Tangga Indonesia 2022–2024 Indonesia Household Accounts 20,auto,auto_labeled_needs_validation
Q031,DOC07_NRT,recursive,179,1,"score=0.425 hits=2/3 pages=[?] page_match=False ev_type=paragraph | preview: Acquisitions less disposals of non- produced assets 135,01 – 143,81 – 70,68 – Pinjaman neto Net lending/Net borrowing 17",auto,auto_labeled_needs_validation
Q031,DOC07_NRT,recursive,126,1,"score=0.408 hits=2/3 pages=[?] page_match=False ev_type=paragraph | preview: Resources Penggunaan Uses Sumber Resources Penggunaan Uses Sumber Resources Output Output – 7.625,26 – 8.339,69 – 8.916,",auto,auto_labeled_needs_validation
Q031,DOC07_NRT,recursive,170,1,score=0.408 hits=2/3 pages=[?] page_match=False ev_type=paragraph | preview: Triliun Rupiah/Trillion Rupiah Tahun/Year Neraca Rumah Tangga Indonesia 2022–2024 Indonesia Household Accounts 2022–2024,auto,auto_labeled_needs_validation
Q031,DOC07_NRT,recursive,2,1,"score=0.400 hits=2/3 pages=[?] page_match=False ev_type=paragraph | preview: Kamelina Solihat SST Penata Letak/Layouter Kamelina Solihat SST Penerjemah/Translators Putri Puspita Ayu SST, M.S.E Kame",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,7,2,"score=0.710 hits=4/5 pages=[7,8] page_match=True ev_type=paragraph | preview: KATA PENGANTAR  Publikasi Neraca Rumah Tangga Indonesia Tahun 2022–2024 merupakan kelanjutan publikasi yang diterbitkan ",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,28,1,score=0.339 hits=2/5 pages=[21] page_match=False ev_type=paragraph | preview: 1.1 Background  Hakekat pembangunan nasional adalah pembangunan manusia Indonesia seutuhnya yang meliputi seluruh lapisa,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,29,1,"score=0.321 hits=2/5 pages=[22] page_match=False ev_type=paragraph | preview: 1.1 Background  4  tangga, maka akan memengaruhi besarnya permintaan (demand) atas barang dan jasa.  will have the impac",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,67,1,score=0.321 hits=2/5 pages=[44] page_match=False ev_type=paragraph | preview: Unincorporated Enterprises within Households Income  Pendapatan usaha rumah tangga merupakan pendapatan anggota rumah ta,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,68,1,"score=0.321 hits=2/5 pages=[45] page_match=False ev_type=paragraph | preview: Production and Output  Definisi produksi secara umum adalah aktivitas yang dilakukan di bawah tanggung jawab, kontrol, d",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,76,1,"score=0.321 hits=2/5 pages=[48] page_match=False ev_type=paragraph | preview: Compensation of Employees Received  Pada Neraca Alokasi Pendapatan Primer sisi sumber, rumah tangga memperoleh pendapata",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,36,1,"score=0.317 hits=2/5 pages=[29,30] page_match=False ev_type=paragraph | preview: 2.1 Household Accounts in System of National Accounts  The Production Account presents data on production activities, re",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,39,1,score=0.317 hits=2/5 pages=[32] page_match=False ev_type=paragraph | preview: 2.1 Household Accounts in System of National Accounts  dikaitkan dengan tampilan data ekonomi makro dalam bentuk Sistem ,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,35,1,"score=0.313 hits=2/5 pages=[28,29] page_match=False ev_type=paragraph | preview: 2.1 Household Accounts in System of National Accounts  Di dalam Neraca Nasional, data transaksi perekonomian menunjukkan",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,71,1,"score=0.309 hits=2/5 pages=[46,47] page_match=False ev_type=paragraph | preview: Compensation of Employees Paid  Kompensasi tenaga kerja yaitu total pembayaran dalam bentuk uang atau barang yang dikelu",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,88,1,"score=0.309 hits=2/5 pages=[53,54] page_match=False ev_type=paragraph | preview: Neraca Penciptaan Pendapatan  In the Generation of Income Account, value added previously as balancing item in the Produ",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,100,1,"score=0.309 hits=2/5 pages=[63,64] page_match=False ev_type=paragraph | preview: 3.2 Household Generation of Income Account 2022–2024  3.2 Neraca Penciptaan Pendapatan Rumah Tangga 2022–2024  Neraca Pe",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,107,1,score=0.309 hits=2/5 pages=[67] page_match=False ev_type=paragraph | preview: 3.3 Neraca Alokasi Pendapatan Primer Rumah Tangga 2022–2024  https://www.bps.go.id  Income Whereas the Generation of Acc,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,108,1,score=0.305 hits=2/5 pages=[68] page_match=False ev_type=paragraph | preview: 3.3 Neraca Alokasi Pendapatan Primer Rumah Tangga 2022–2024  50  Pendapatan akan dicatat sebagai sumber dalam Neraca Alo,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,48,1,"score=0.301 hits=2/5 pages=[35,36] page_match=False ev_type=paragraph | preview: Neraca Alokasi Pendapatan Primer  Selanjutnya adalah Neraca Alokasi Pendapatan Primer, dimana pada neraca ini kapasitas ",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,64,1,"score=0.299 hits=2/5 pages=[42,43,44] page_match=False ev_type=paragraph | preview: 2.4 Concepts and Definitions  Aktivitas ekonomi rumah tangga dilakukan pada saat rumah tangga bertransaksi  Household ec",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,130,1,"score=0.299 hits=2/5 pages=[83,84] page_match=False ev_type=paragraph | preview: Incomes Household 3.8 and Expenditures Total  telah  Seperti  yang  As previously explained, besides the incomes from th",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,70,1,score=0.295 hits=2/5 pages=[46] page_match=False ev_type=paragraph | preview: Intermediate Consumption (Input)  Konsumsi antara terdiri dari nilai barang dan jasa yang dikonsumsi sebagai input dalam,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,103,1,"score=0.295 hits=2/5 pages=[64] page_match=False ev_type=paragraph | preview: Neraca Penciptaan Pendapatan Rumah Tangga (triliun rupiah), 2022–2024  https://www.bps.go.id  When the unincorporated en",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,33,1,"score=0.287 hits=2/5 pages=[25,26,27] page_match=False ev_type=paragraph | preview: KONSEP DAN DEFINISI  CONCEPT AND DEFINITION  Konsep dan Definisi  Concept and Definition  7  8  Neraca Rumah Tangga Indo",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,37,1,"score=0.287 hits=2/5 pages=[30,31] page_match=False ev_type=paragraph | preview: 2.1 Household Accounts in System of National Accounts  Neraca Distribusi Pendapatan Sekunder pendapatan bagaimana mengga",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,105,1,"score=0.287 hits=2/5 pages=[66] page_match=False ev_type=paragraph | preview: Neraca Penciptaan Pendapatan Rumah Tangga (triliun rupiah), 2022–2024  48  https://www.bps.go.id  Struktur Neraca Pencip",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,59,1,"score=0.283 hits=2/5 pages=[39,40] page_match=False ev_type=paragraph | preview: Neraca Kapital  The Capital Account records the value of non-financial assets acquired or disposed of by the resident in",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,104,1,"score=0.283 hits=2/5 pages=[65] page_match=False ev_type=paragraph | preview: Neraca Penciptaan Pendapatan Rumah Tangga (triliun rupiah), 2022–2024  produksi yang diambil dari nilai tambah bruto. Pa",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,element,106,1,"score=0.279 hits=2/5 pages=[67] page_match=False ev_type=paragraph | preview: Neraca Penciptaan Pendapatan Rumah Tangga (triliun rupiah), 2022–2024  Proporsi total surplus usaha bruto dan pendapatan",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,3,2,"score=0.425 hits=3/5 pages=[?] page_match=False ev_type=paragraph | preview: Rumah tangga berkontribusi dalam menghasilkan barang dan jasa melalui kegiatan produksi, sekaligus menyediakan faktor pr",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,313,1,score=0.371 hits=3/5 pages=[?] page_match=False ev_type=paragraph | preview: New York. Daftar Pustaka Bibliography Neraca Rumah Tangga Indonesia 2022–2024 Indonesia Household Accounts 2022–2024 Lam,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,12,1,"score=0.331 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Hal tersebut tercermin dari peranan rumah tangga dalam perekonomian Indonesia, yaitu sebagai: a. konsumen dari barang da",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,2,1,score=0.327 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: ISSN 2476 -9126 v KATA PENGANTAR Publikasi Neraca Rumah Tangga Indonesia Tahun 2022–2024 merupakan kelanjutan publikasi ,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,116,1,score=0.321 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Kedua unit usaha itu diperlakukan sebagai unit usaha yang terpisah dari institusi rumah tangga yang bersangkutan. Pendap,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,134,1,"score=0.321 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Kompensasi Tenaga Kerja yang Diterima Pada Neraca Alokasi Pendapatan Primer sisi sumber, rumah tangga memperoleh pendapa",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,127,1,score=0.313 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Disebut sebagai nilai tambah karena mengukur nilai yang diciptakan dari aktivitas produksi. Nilai tambah didefinisikan s,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,17,1,"score=0.309 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Berdasarkan hal tersebut, aktivitas pengeluaran konsumsi oleh rumah tangga (PKRT) akan memengaruhi aktivitas ekonomi sua",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,191,1,score=0.309 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: 3.2 Neraca Penciptaan Pendapatan Rumah Tangga 2022–2024 Neraca Penciptaan Pendapataan merupakan lanjutan dari Neraca Pro,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,213,1,score=0.305 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: The gross operating surplus and the gross mixed income which are the balancing items on the Generation of Income Account,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,121,1,score=0.299 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Konsep dan Definisi Concept and Definition Produksi dan Output Definisi produksi secara umum adalah aktivitas yang dilak,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,271,1,"score=0.291 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: 3.8 Total Penerimaan dan Pengeluaran Rumah Tangga Seperti yang telah dijelaskan sebelumnya, selain pendapatan yang beras",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,31,1,score=0.287 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Konsep dan Definisi Concept and Definition BAB II KONSEP DAN DEFINISI CONCEPT AND DEFINITION Neraca Rumah Tangga Indones,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,93,1,"score=0.283 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: While on the changes in assets side, investment is recorded, Neraca Rumah Tangga Indonesia 2022–2024 Indonesia Household",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,107,1,"score=0.283 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Apabila transaksi yang terjadi terkait dengan aktivitas produksi, maka transaksi itu akan dicatat sebagai salah satu kom",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,199,1,"score=0.283 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Sementara itu, pada tahun 2024 pajak lainnya atas produksi meningkat sebesar 13,19 persen atau sebesar 2,77 triliun rupi",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,209,1,score=0.283 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: 3.3 Neraca Alokasi Pendapatan Primer Rumah Tangga 2022–2024 Jika Neraca Penciptaan Pendapatan fokus pada unit atau unit ,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,282,1,"score=0.283 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Gambar 3.9 Struktur Penerimaan Rumah Tangga (persen), 2022–2024 Figure Household Incomes Structure (percent), 2022–2024 ",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,48,1,"score=0.279 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Sisi sumber, rumah tangga menerima pendapatan yang berasal dari kompensasi tenaga kerja dan pendapatan kepemilikan (pend",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,165,1,"score=0.279 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Otherwise, operating surplus and mixed income are balancing items and calculated Neraca Rumah Tangga Indonesia 2022–2024",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,196,1,"score=0.279 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Nilai kompensasi tenaga kerja pada tahun 2022 adalah sebesar 1.085,82 triliun rupiah dan meningkat sebesar 7,72 persen p",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,208,1,"score=0.279 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Persen/Percent Tahun/Year Pendapatan campuran bruto Mixed income, gross Surplus usaha bruto/Operating surplus, gross Paj",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,217,1,"score=0.279 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Tabel 3.3 Neraca Alokasi Pendapatan Primer Rumah Tangga (triliun rupiah), 2022–2024 Table Household Allocation of Primar",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,140,1,score=0.277 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Transfer Berjalan Transfer berjalan merupakan pendapatan rumah tangga dalam bentuk uang maupun barang yang diterima atau,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,semantic_maxmin,79,1,"score=0.275 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Sisi sumber, rumah tangga menerima pendapatan yang berasal dari kompensasi tenaga kerja dan pendapatan kepemilikan (pend",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,3,2,"score=0.620 hits=4/5 pages=[?] page_match=False ev_type=paragraph | preview: Sebagai salah satu pelaku penting dalam perekonomian nasional, rumah tangga tidak hanya berperan sebagai objek pembangun",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,20,1,"score=0.339 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Keberhasilan pelaksanaan program pembangunan ditandai oleh terpenuhinya kebutuhan hidup masyarakat Indonesia, baik kebut",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,95,1,score=0.325 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Indonesia Household Accounts 2022–2024 unit usaha atau lembaga dengan menerima upah dan gaji. Pendapatan yang didapatkan,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,82,1,score=0.321 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Usaha rumah tangga dibedakan dari usaha dalam bentuk kuasi korporasi ataupun korporasi yang dimiliki oleh rumah tangga. ,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,23,1,"score=0.317 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Berdasarkan hal tersebut, aktivitas pengeluaran konsumsi oleh rumah tangga (PKRT) akan memengaruhi aktivitas ekonomi sua",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,48,1,score=0.317 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Penggunaan Pendapatan Disposabel dan Neraca Kapital. Dari Neraca Penciptaan Pendapatan dapat diturunkan agregat surplus ,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,40,1,score=0.313 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Neraca Rumah Tangga Indonesia 2022–2024 Indonesia Household Accounts 2022–2024 sebagai imbalan atas kepemilikan aset yan,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,89,1,score=0.313 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Nilai Tambah Item penyeimbang pada Neraca Produksi nilai tambah. Disebut sebagai nilai tambah karena mengukur nilai yang,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,110,1,score=0.313 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Konsep dan Definisi Concept and Definition bersesuaian dari sumber data lainnnya baik dari BPS maupun data eksternal. Ne,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,30,1,"score=0.309 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Beberapa istilah dalam neraca telah disesuaikan dengan nomenklatur SNA 2008, yang berbeda dari SNA 1968, antara lain out",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,57,1,"score=0.309 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Compensation of employees Pajak lainnya atas produksi Other taxes on production Surplus usaha bruto Operating surplus, g",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,130,1,score=0.309 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Penciptaan Pendapataan merupakan lanjutan dari Neraca Produksi. Nilai tambah bruto yang dihasilkan oleh usaha rumah tang,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,140,1,"score=0.309 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Surplus usaha bruto/Operating surplus, gross Pajak lainnya atas produksi neto Other taxes on production Kompensasi tenag",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,111,1,"score=0.305 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Neraca Produksi, dicatat sebagai sisi sumber. Nilai tambah sama dengan penjumlahan item kompensasi tenaga kerja, pajak a",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,141,1,score=0.305 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Kompensasi tenaga kerja yang dibayarkan oleh setiap unit institusi (termasuk usaha rumah tangga) pada Neraca Penciptaan ,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,143,1,score=0.305 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: The gross operating surplus and the gross mixed income which are the balancing items on the Generation of Income Account,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,151,1,"score=0.297 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: (percent), 2022–2024 Persen/Percent Tahun/Year Surplus usaha bruto/Operating surplus, gross Pendapatan campuran bruto Mi",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,88,1,"score=0.295 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Production Cost Production costs are the sum of intermediate consumption, compensation of employees, other taxes on prod",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,133,1,"score=0.295 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: 6.016,61 6.016,61 Ketika usaha rumah tangga menggunakan faktor produksi berupa tenaga kerja dalam kegiatan produksinya, ",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,113,1,"score=0.291 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Otherwise, operating surplus and mixed income are balancing items and calculated Neraca Rumah Tangga Indonesia 2022–2024",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,183,1,score=0.291 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: PMTB selama tahun 2022–2024 pada Neraca Kapital lebih dari 90 persen. 3.8 Total Penerimaan dan Pengeluaran Rumah Tangga ,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,185,1,score=0.291 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: rumah tangga yang menghasilkan barang dan jasa untuk konsumsi sendiri. produce goods and services for own final use. Tab,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,138,1,"score=0.287 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: trillion rupiah compared to .587,05 trillion rupiah. In 2024, gross mixed income continued to increased by 7,55 percent ",auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,69,1,score=0.283 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: The changes in liabilities side of the capital account records the resources available to finance household physical inv,auto,auto_labeled_needs_validation
Q032,DOC07_NRT,recursive,78,1,score=0.283 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Konsep dan Definisi Concept and Definition dengan unit institusi lain. Unit institusi lain yang dimaksud adalah unit kor,auto,auto_labeled_needs_validation
Q033,DOC07_NRT,element,7,2,"score=0.779 hits=3/3 pages=[7,8] page_match=True ev_type=paragraph | preview: KATA PENGANTAR  Publikasi Neraca Rumah Tangga Indonesia Tahun 2022–2024 merupakan kelanjutan publikasi yang diterbitkan ",auto,auto_labeled_needs_validation
Q033,DOC07_NRT,element,92,1,"score=0.450 hits=2/3 pages=[56] page_match=False ev_type=paragraph | preview: Use of Disposable Income Account  Dalam Neraca Penggunaan Pendapatan Disposabel, pendapatan disposabel yang merupakan it",auto,auto_labeled_needs_validation
Q033,DOC07_NRT,element,94,1,"score=0.450 hits=2/3 pages=[56,57,58] page_match=False ev_type=paragraph | preview: Capital Account  Dalam Neraca Kapital, tabungan yang sebelumnya merupakan item penyeimbang dalam Neraca Penggunaan Penda",auto,auto_labeled_needs_validation
Q033,DOC07_NRT,element,80,1,score=0.439 hits=2/3 pages=[50] page_match=False ev_type=paragraph | preview: Tabungan  Savings is the balancing item in the two use of income accounts. Its value is the same whether it is derived a,auto,auto_labeled_needs_validation
Q033,DOC07_NRT,element,37,1,"score=0.428 hits=2/3 pages=[30,31] page_match=False ev_type=paragraph | preview: 2.1 Household Accounts in System of National Accounts  Neraca Distribusi Pendapatan Sekunder pendapatan bagaimana mengga",auto,auto_labeled_needs_validation
Q033,DOC07_NRT,element,29,1,"score=0.422 hits=2/3 pages=[22] page_match=False ev_type=paragraph | preview: 1.1 Background  4  tangga, maka akan memengaruhi besarnya permintaan (demand) atas barang dan jasa.  will have the impac",auto,auto_labeled_needs_validation
Q033,DOC07_NRT,element,39,1,score=0.422 hits=2/3 pages=[32] page_match=False ev_type=paragraph | preview: 2.1 Household Accounts in System of National Accounts  dikaitkan dengan tampilan data ekonomi makro dalam bentuk Sistem ,auto,auto_labeled_needs_validation
Q033,DOC07_NRT,element,54,1,score=0.411 hits=2/3 pages=[38] page_match=False ev_type=paragraph | preview: Use of Disposable Income Account  Neraca Penggunaan Pendapatan Disposabel menunjukkan bagaimana unit rumah tangga mengal,auto,auto_labeled_needs_validation
Q033,DOC07_NRT,element,119,1,"score=0.383 hits=2/3 pages=[76,77] page_match=False ev_type=paragraph | preview: 3.5 Neraca Penggunaan Pendapatan Disposabel Rumah Tangga 2022–2024  Pendapatan disposabel atau pendapatan yang siap dibe",auto,auto_labeled_needs_validation
Q033,DOC07_NRT,element,8,1,score=0.374 hits=2/3 pages=[8] page_match=False ev_type=paragraph | preview: PREFACE  Indonesia Household Accounts 2022–2024 is a continuation of annual publications series by BPS. Concept and defi,auto,auto_labeled_needs_validation
Q033,DOC07_NRT,element,55,1,score=0.356 hits=2/3 pages=[38] page_match=False ev_type=paragraph | preview: Neraca Penggunaan Pendapatan Disposabel Tabel 2.5 Table Use of Disposable Income Account Sumber Penggunaan Uses Resourse,auto,auto_labeled_needs_validation
Q033,DOC07_NRT,element,120,1,score=0.356 hits=2/3 pages=[77] page_match=False ev_type=paragraph | preview: 2022 2023 2024 Item Items Penggunaan Uses Sumber Resources Penggunaan Uses Sumber Resources Penggunaan Uses Sumber Resou,auto,auto_labeled_needs_validation
Q033,DOC07_NRT,element,11,1,score=0.297 hits=1/3 pages=[9] page_match=False ev_type=paragraph | preview: PENDAHULUAN/INTRODUCTION ............................................................................................. 1,auto,auto_labeled_needs_validation
Q033,DOC07_NRT,element,40,1,"score=0.294 hits=1/3 pages=[33] page_match=False ev_type=paragraph | preview: 2.2 Household Accounts Framework  Data tentang aktivitas ekonomi rumah tangga akan digambarkan dalam Neraca Produksi, Ne",auto,auto_labeled_needs_validation
